pid,zipcode,own_occ,av_total,land_sf,yr_built,yr_remod,living_area,num_floors,structure_class,r_bldg_styl,r_roof_typ,r_ext_fin,r_total_rms,r_bdrms,r_full_bth,r_half_bth,r_bth_style,r_kitch,r_kitch_style,r_heat_typ,r_ac,r_fplace,r_ext_cnd,r_ovrall_cnd,r_int_cnd,r_int_fin,r_view,zip,Population,Pop_Density,Median_Income,City_State
105770,2136,Y,315700,3775,1955,0,1176,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
105790,2130,N,413600,2618,1910,0,1668,2,R,CL,G,M,9,5,1,1,N,1,S,W,N,0,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
105800,2131,Y,421000,2995,1909,0,1616,2,R,CL,G,M,7,4,1,1,S,1,M,F,N,0,A,A,A,N,F,02131,29826,11505,66735,"Roslindale, MA"
105820,2132,N,389500,6081,1995,0,880,2,R,CL,M,M,5,2,1,0,M,1,M,W,N,0,G,G,G,N,F,02132,36314,13251,75446,"Cambridge, MA"
105830,2124,N,358900,6425,1950,1999,1068,1,R,RN,G,A,6,3,1,0,M,1,M,W,N,1,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
105840,2130,Y,752000,13028,1962,0,1859,1,R,CP,G,W,7,2,1,1,S,1,S,W,N,2,G,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
105870,2132,Y,855700,12000,1920,2005,3048,2,R,CL,H,F,10,6,2,0,M,1,M,F,N,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
105880,2131,Y,295200,4424,1910,0,1134,1.5,R,CP,G,A,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
105890,2132,N,317900,4500,1925,0,912,1,R,BW,H,W,5,2,1,0,S,1,S,W,N,0,F,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
105900,2136,Y,404900,6695,1987,0,1800,2,R,CL,G,M,10,5,4,0,S,2,M,W,C,1,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
105910,2124,Y,583300,2924,2003,NA,1671,2,R,CL,G,F,6,3,2,1,M,1,M,F,C,0,G,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
105930,2132,Y,536100,4000,1923,2002,1528,1.5,R,CP,G,W,6,3,1,0,M,1,M,W,N,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
105940,2132,Y,1035900,20560,1901,0,4106,2,R,VT,H,F,10,4,3,1,S,1,S,W,N,2,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
105950,2124,Y,360000,4414,1960,0,1572,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,1,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
105970,2124,Y,399200,3581,1927,1965,1332,2,R,CL,H,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
105980,2124,Y,512000,3355,1905,2015,2140,2,R,CL,G,M,10,5,3,0,S,2,M,W,N,0,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106000,2132,Y,442200,3882,1931,0,1440,2,R,CL,H,W,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106010,2124,Y,399800,4202,2006,NA,1699,2.5,R,CL,G,F,6,3,2,1,M,1,M,F,C,1,G,G,G,N,F,02124,47783,15913,48841,"Dorchester Center, MA"
106020,2130,Y,954200,4212,1895,2003,2802,2,R,CL,G,F,13,4,2,0,N,1,M,W,N,2,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
106030,2136,Y,325900,7068,1950,0,1050,1,R,CP,G,M,6,3,2,0,S,1,S,F,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106040,2132,Y,349900,3960,1955,0,1630,2,R,CL,G,M,8,4,2,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106060,2130,Y,377200,5360,1940,0,980,1.5,R,CP,G,W,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
106070,2132,Y,417100,3588,1962,2002,1204,1,R,CP,G,W,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106080,2132,Y,470600,5200,1925,0,1949,2,R,CL,G,M,7,4,1,0,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106120,2136,Y,449300,5029,2007,NA,2138,2,R,CL,G,M,7,4,3,1,M,1,M,F,C,1,G,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106130,2132,Y,697100,13889,1910,0,2770,2,R,CL,G,M,8,4,1,1,S,1,S,W,N,2,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106140,2131,N,398076,7000,1950,0,1123,1,R,CP,G,M,4,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106150,2124,Y,644900,11840,1998,0,2576,2,R,CL,G,M,9,4,2,1,M,1,M,W,N,1,G,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106160,2132,Y,388100,2730,1964,0,1222,2,R,CL,G,W,6,3,1,1,S,1,S,F,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106170,2132,Y,337200,1999,1960,0,1296,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106180,2132,Y,306800,5466,1924,0,952,1,R,BW,H,A,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106190,2130,Y,364000,2816,1900,0,1091,2,R,CL,G,M,5,3,1,0,S,1,S,F,N,0,A,A,A,N,F,02130,35401,10618,75730,"Jamaica Plain, MA"
106200,2132,Y,759900,10167,1910,2006,2821,2,R,CL,H,W,9,5,2,1,M,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
106210,2132,Y,832200,6733,1951,0,2519,2,R,CL,G,C,7,4,2,1,L,1,L,F,C,2,G,G,E,N,A,02132,36314,13251,75446,"Cambridge, MA"
106220,2132,Y,338300,6071,1960,0,1487,1,R,RR,G,W,6,3,1,0,S,1,S,W,N,2,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106230,2124,Y,249700,3000,1905,0,1825,2,R,CL,G,M,7,4,1,1,S,1,N,F,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106240,2132,Y,429800,4010,1912,1999,1569,2,R,CL,L,W,8,3,1,0,S,1,S,W,N,0,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
106260,2132,Y,451900,5000,1924,1991,1816,2,R,CL,G,M,6,3,1,1,S,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106270,2136,Y,375200,3351,1988,0,1800,2,R,CL,L,M,6,4,1,1,M,1,M,E,N,0,A,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106280,2136,Y,360900,4502,1963,0,1740,2,R,CL,G,M,7,3,1,1,S,1,M,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106290,2136,Y,355200,5100,1960,1990,1224,1.5,R,CP,G,M,7,3,2,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106300,2136,Y,292900,5000,1960,0,1265,1.5,R,CP,G,M,6,2,1,1,S,1,M,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106310,2132,Y,398300,7242,1950,0,1576,1,R,RN,G,B,8,5,2,0,N,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106320,2130,Y,313100,2800,1945,1989,1572,2,R,CL,G,M,7,3,2,0,S,1,S,W,N,1,G,A,A,N,P,02130,35401,10618,75730,"Jamaica Plain, MA"
106340,2136,N,233800,5000,1960,0,992,1,R,RN,G,M,5,3,1,0,S,1,N,F,C,0,A,A,A,N,F,02136,28488,6207,58890,"Hyde Park, MA"
106350,2130,N,549800,6945,1890,0,2492,2.5,R,CL,H,M,8,3,2,1,S,1,S,W,N,1,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
106360,2131,Y,434300,5600,1930,0,1572,2,R,CL,G,W,7,3,1,0,N,1,N,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106380,2136,Y,549400,10036,1981,0,2795,1,R,RR,G,F,8,3,1,1,M,1,M,W,N,1,A,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106390,2124,Y,322700,6532,1900,0,1900,2,R,CL,H,M,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106400,2131,Y,344000,3240,1940,0,1530,1.5,R,BW,G,A,7,2,2,0,N,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106410,2131,Y,367785,5981,1920,0,1805,2,R,CL,G,M,8,2,1,0,S,1,S,F,N,0,A,A,F,N,A,02131,29826,11505,66735,"Roslindale, MA"
106440,2136,Y,377200,5000,1955,0,1265,1.5,R,CP,G,M,6,3,3,0,M,1,M,W,N,0,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106450,2131,N,360500,4000,1937,0,716,1,R,RN,G,W,5,2,2,0,N,1,S,F,C,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106460,2130,Y,357000,3251,1912,1970,1017,1.5,R,CV,G,S,6,3,1,0,S,1,S,W,C,1,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
106470,2130,Y,633700,4463,1935,0,1626,2,R,CL,G,W,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
106490,2136,N,296300,6000,1950,0,1287,1,R,CP,G,M,6,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106510,2136,Y,400100,4822,1967,0,1464,2,R,CL,G,W,8,4,1,1,S,1,M,W,N,1,A,A,A,N,G,02136,28488,6207,58890,"Hyde Park, MA"
106520,2131,Y,527600,6174,1910,2013,1631,2,R,CL,G,W,7,3,2,1,M,1,M,F,C,0,A,G,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
106540,2132,Y,500900,6251,1955,0,2013,2,R,CL,G,W,7,3,2,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106560,2132,Y,862400,9825,1900,2001,2854,2.5,R,CL,G,M,10,6,3,1,M,1,M,W,N,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
106570,2132,Y,517100,5222,1925,2013,1629,2,R,CL,G,M,8,3,1,1,S,1,S,W,N,1,G,G,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106580,2136,Y,352200,5795,1963,2011,1252,1,R,RN,G,W,6,3,2,0,M,1,M,W,N,1,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106590,2136,Y,311600,4848,1946,0,1030,1,R,CP,G,W,6,3,1,0,S,1,S,W,N,1,F,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106600,2131,Y,564000,5500,1930,2001,2278,2,R,CL,G,W,8,4,1,1,M,1,M,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106610,2132,Y,832200,11384,1910,2011,3329,2,R,CL,H,A,10,6,3,0,M,1,M,W,C,0,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
106630,2136,Y,431300,14850,1910,1990,1498,2,R,CL,G,F,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106640,2131,Y,575200,5250,1895,2012,2375,2,R,CL,G,M,8,6,2,1,M,1,M,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106660,2124,Y,604100,6315,1910,2001,2539,2.5,R,CL,G,W,8,4,3,0,M,1,M,W,N,1,A,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106670,2132,Y,411600,4050,1960,2010,1387,1.5,R,CP,G,M,8,3,2,0,S,1,M,F,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106690,2136,Y,345100,5700,1939,0,1429,2,R,CL,G,M,6,3,1,0,S,1,N,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106700,2131,Y,492000,5187,1910,2008,1884,2,R,CL,H,W,9,4,1,1,S,1,M,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106710,2124,Y,520000,5370,1900,2016,2413,2,R,CL,L,W,7,3,1,1,M,1,S,W,C,0,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106740,2136,Y,316300,6015,1925,0,1330,1,R,BW,G,M,5,2,1,0,M,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106760,2132,Y,449500,5500,1940,0,1521,1.5,R,CP,G,M,7,3,1,1,S,1,S,F,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106780,2131,Y,365400,6050,1890,0,1030,1.5,R,CP,G,W,7,2,1,1,N,1,N,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106790,2124,Y,477200,5804,1895,0,2447,2,R,CL,G,W,9,4,1,0,S,1,S,W,N,1,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106810,2136,Y,391600,5940,1920,0,1690,2,R,CL,H,W,7,3,1,1,M,1,S,W,N,1,A,A,A,N,G,02136,28488,6207,58890,"Hyde Park, MA"
106820,2124,Y,484800,6839,1930,1992,2016,2,R,CL,G,B,7,3,1,1,S,1,M,F,N,1,G,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
106830,2132,Y,556100,6547,1930,1989,1368,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,1,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
106850,2131,Y,343400,4526,1929,1989,1352,2,R,CL,G,W,6,3,1,0,S,1,S,W,N,1,A,A,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
106860,2132,Y,375500,4522,1955,0,1274,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106870,2136,N,400000,5244,1994,0,1596,2,R,CL,G,M,6,3,1,0,M,1,M,W,N,0,G,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106890,2136,Y,343200,4000,1955,0,1512,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106900,2136,Y,373200,8800,1911,0,1574,2,R,CL,G,M,6,3,1,1,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106910,2132,Y,961500,13036,1912,2011,3485,2,R,CL,G,W,8,4,3,1,M,1,M,W,C,2,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
106920,2131,Y,461700,5775,1920,0,1834,2,R,CL,G,M,9,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106930,2136,Y,437600,5100,2003,NA,1456,2,R,CL,G,M,7,4,2,1,M,1,M,F,C,0,G,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106940,2131,Y,326000,3000,1925,0,1210,1,R,CP,G,W,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
106950,2136,N,320400,4200,1950,0,1265,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
106960,2132,Y,431900,5304,1954,0,1672,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
106980,2131,Y,465000,5566,1907,0,1574,2,R,CL,H,W,7,4,1,0,S,1,S,F,N,0,A,A,A,N,F,02131,29826,11505,66735,"Roslindale, MA"
107010,2131,Y,361800,5747,1880,1940,1616,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107040,2132,Y,530900,4750,1929,1998,1500,2,R,CL,L,M,7,3,1,1,S,1,M,W,N,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107050,2124,Y,704600,8147,1880,1999,2997,2,R,CL,G,W,9,6,3,1,M,1,M,W,N,5,G,G,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
107070,2132,Y,488100,5469,1925,2003,1352,2,R,CL,H,M,8,2,1,1,M,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107090,2131,Y,438000,4357,1899,1990,1912,2,R,CL,G,M,8,3,1,0,M,1,S,W,N,0,A,G,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
107120,2136,Y,322300,8311,1941,0,1056,2,R,CL,H,W,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107140,2124,Y,500400,5885,1900,0,2587,2,R,CL,G,W,11,3,1,0,S,1,S,F,C,0,G,G,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
107150,2132,Y,363000,5625,1970,0,1076,1,R,RN,G,M,6,3,1,0,S,1,S,E,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107160,2132,Y,546300,6764,1920,0,1979,2,R,CL,H,S,8,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107180,2132,Y,554300,7425,1920,2015,1898,2,R,CL,G,W,8,3,1,1,M,1,S,W,N,1,F,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107220,2132,Y,639600,8280,1928,2004,2102,2,R,CL,G,W,8,3,2,1,M,1,M,F,C,1,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107230,2131,Y,500100,5350,1920,1984,2143,2,R,CL,G,M,10,4,1,0,M,1,M,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107250,2136,Y,382300,5022,1920,1948,2823,2,R,CL,G,M,11,5,3,0,S,1,M,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107260,2131,Y,363600,6120,1950,0,1267,1,R,CP,G,M,8,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107280,2132,Y,728500,10370,1910,0,1944,2,R,CL,L,W,8,4,1,1,M,1,M,W,C,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107290,2132,Y,524900,7879,1918,2000,1570,2,R,CL,G,W,8,3,1,1,S,1,M,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107300,2136,N,286500,4841,1910,0,1358,1.5,R,CV,G,S,6,3,1,1,S,1,M,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107320,2136,Y,406600,5769,1900,2005,1594,2,R,CL,G,W,6,2,1,1,M,1,M,F,N,0,A,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107330,2136,Y,547300,7556,1890,2010,2510,2,R,CL,G,W,9,4,3,0,M,1,M,F,C,1,A,A,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107340,2132,Y,874700,6683,1910,2015,2540,2,R,VT,G,W,10,5,2,1,M,1,M,F,C,1,G,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107350,2131,Y,526500,5000,1910,2009,1981,2,R,CL,G,W,8,3,1,1,M,1,M,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107360,2130,Y,589600,5000,1880,0,1344,2,R,CL,G,M,5,2,1,1,S,1,M,F,N,1,A,A,A,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
107380,2132,Y,612600,7005,1920,0,2096,2,R,CL,H,W,10,5,2,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107390,2132,Y,881700,11761,1890,0,3510,2,R,VT,H,F,10,5,2,0,S,1,S,F,N,3,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107400,2132,Y,454800,4823,1920,0,1456,1,R,BW,G,M,8,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107410,2131,Y,368000,6070,1950,0,1274,1,R,CP,G,M,6,3,2,0,M,1,M,F,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107420,2130,Y,784100,2991,1905,1999,2025,2,R,CL,G,M,9,4,3,0,S,2,S,F,N,0,A,A,G,N,A,02130,35401,10618,75730,"Jamaica Plain, MA"
107430,2131,Y,467400,12750,1880,0,1804,2,R,CV,M,M,7,3,1,1,N,1,N,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107440,2131,Y,465000,4635,1910,0,1841,2.5,R,CL,G,W,9,5,1,1,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107450,2132,Y,367700,4480,1960,0,1313,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107460,2130,Y,635500,6340,1950,0,1440,2,R,CL,G,M,6,3,1,1,S,1,M,W,N,0,A,G,G,N,G,02130,35401,10618,75730,"Jamaica Plain, MA"
107480,2132,Y,362500,3288,1955,0,1503,1.5,R,CP,G,W,7,3,2,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107510,2132,Y,461700,8005,1950,0,1042,1,R,CP,G,M,6,2,1,0,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107520,2132,N,466100,3845,1960,2015,1789,2,R,CL,G,M,7,4,2,1,M,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107570,2132,Y,540700,5468,1955,0,1776,2,R,CL,G,C,8,3,2,0,S,1,M,W,N,2,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107580,2132,Y,394100,5193,1965,0,1464,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107590,2136,N,306200,5808,1955,0,1357,1,R,CP,G,M,5,2,1,0,N,1,N,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107610,2136,Y,234500,4000,1948,1996,864,1,R,RN,G,M,5,2,1,0,M,1,M,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107640,2136,Y,300000,5488,1954,0,1075,1,R,CP,G,M,5,3,1,0,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107650,2124,Y,762300,10961,1890,0,3038,2.5,R,CL,G,F,11,7,2,1,S,1,N,W,N,1,G,G,A,N,G,02124,47783,15913,48841,"Dorchester Center, MA"
107660,2132,Y,490500,4992,1956,2006,1834,1,R,CP,G,W,5,3,1,0,S,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107670,2132,Y,329800,4972,1950,0,1145,1,R,RN,G,W,6,3,1,0,S,1,S,F,N,0,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107690,2136,Y,282100,4917,1910,0,1584,1.5,R,CV,G,A,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107700,2132,Y,408200,4030,1928,2014,1295,1,R,BW,H,M,5,2,1,0,M,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107710,2132,Y,464800,7693,1970,0,1372,2,R,CL,G,M,6,3,1,1,S,1,M,W,N,1,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107720,2136,Y,395700,6427,1941,2010,1107,1,R,CP,G,C,7,3,1,0,M,1,S,F,N,1,G,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107730,2124,Y,295100,4867,1945,0,1520,1,R,RN,G,W,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
107740,2124,Y,745800,11280,1910,2004,3232,2,R,VT,L,W,9,5,1,2,M,1,M,W,N,1,A,A,G,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
107750,2132,Y,400500,5725,1930,0,1428,1.5,R,CP,G,W,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107770,2136,Y,318400,8795,1953,0,1085,1,R,CP,G,M,5,2,1,0,S,1,S,F,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107790,2124,N,230900,2452,1900,0,1030,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
107800,2124,N,293800,4368,1954,0,1146,1,R,RN,G,M,5,3,1,0,S,1,S,W,N,2,A,A,A,N,A,02124,47783,15913,48841,"Dorchester Center, MA"
107810,2131,N,378000,5500,1959,0,1456,1,R,RN,H,M,7,3,1,2,S,1,S,F,N,1,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107820,2136,N,322500,4248,1950,1990,1313,1.5,R,CP,G,M,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107830,2136,Y,309500,7200,1930,0,1096,2,R,CV,G,M,5,3,1,0,M,1,S,F,C,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107840,2132,Y,606000,6250,1904,2008,2045,2.5,R,CL,G,M,8,4,2,1,M,1,M,W,D,0,A,G,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107850,2131,Y,608600,9375,1918,0,2030,2,R,CL,G,M,11,5,2,0,M,1,M,W,N,0,A,A,G,N,A,02131,29826,11505,66735,"Roslindale, MA"
107860,2136,Y,362400,5000,1920,1996,1314,1.5,R,CP,G,M,6,3,2,0,M,1,M,F,N,0,A,G,G,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107880,2131,Y,404200,3410,1910,2008,1953,2,R,CL,S,M,7,4,2,0,S,1,S,P,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
107890,2132,Y,412700,6400,1974,1982,2612,1,R,RR,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107900,2136,Y,338800,10000,1890,1980,1267,2,R,CL,G,M,7,3,1,1,N,1,N,F,C,0,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107910,2132,Y,341100,2277,1940,0,1308,2,R,CL,L,F,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A,02132,36314,13251,75446,"Cambridge, MA"
107920,2132,N,577900,6950,1951,1997,2560,2,R,CL,G,M,7,3,2,0,M,1,M,W,N,1,A,A,G,N,A,02132,36314,13251,75446,"Cambridge, MA"
107930,2136,Y,389700,6191,1965,0,1636,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,02136,28488,6207,58890,"Hyde Park, MA"
107940,2131,N,340500,4768,1887,0,1134,1.5,R,BW,G,M,7,2,1,0,S,1,S,W,N,0,A,A,A,N,A,02131,29826,11505,66735,"Roslindale, MA"
