years_experince,company_name,job_title,degree,predict_proba,predict_status,income_level
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
13.0,Netflix,Data Scientist,PHD,0.9991811494720071,1,>= 200K
1.0,Facebook,Business Analyst,PHD,0.00691200941742433,0,< 200K
7.0,Amazon,Software Architect,Bachelors,0.006542007806015913,0,< 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
4.0,Amazon,Business Analyst,Other,0.7376515885709404,1,>= 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,>= 200K
4.0,Facebook,Business Analyst,Other,0.4153326578442989,0,>= 200K
14.0,Amazon,Full-Stack Developer,PHD,0.9915472892308579,1,>= 200K
10.0,Amazon,Full-Stack Developer,PHD,0.6521454843826083,1,>= 200K
10.0,Facebook,Business Analyst,PHD,0.08606156725739308,0,< 200K
10.0,Facebook,Business Analyst,MS,0.40120528744400025,0,< 200K
6.0,Facebook,Data Scientist,MS,0.009704664379836104,0,>= 200K
8.0,Facebook,Full-Stack Developer,MS,0.36509769840123146,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
2.0,Facebook,Full-Stack Developer,Other,0.5251767138097087,1,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,>= 200K
11.0,Amazon,Data Scientist,MS,0.774585947647774,1,< 200K
5.0,Facebook,Data Scientist,MS,0.009556149484834615,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
5.0,Facebook,Software Architect,PHD,0.013280045195981575,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,< 200K
13.0,Amazon,Data Scientist,PHD,0.9904169789495156,1,>= 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
12.0,Netflix,Data Scientist,PHD,0.9981612569000063,1,>= 200K
6.0,Facebook,Full-Stack Developer,PHD,0.007324414495097149,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
10.0,Amazon,Business Analyst,PHD,0.6521454843826083,1,< 200K
11.0,Netflix,Full-Stack Developer,Bachelors,0.9946201530822067,1,>= 200K
5.0,Amazon,Software Architect,PHD,0.006434944434726811,0,< 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
3.0,Facebook,Full-Stack Developer,PHD,0.006446703624616244,0,< 200K
6.0,Facebook,Data Scientist,MS,0.009704664379836104,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
14.0,Amazon,Full-Stack Developer,PHD,0.9915472892308579,1,>= 200K
11.0,Amazon,Data Scientist,PHD,0.8975872372588135,1,>= 200K
10.0,Facebook,Data Scientist,MS,0.025562910334034884,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
9.0,Facebook,Business Analyst,Other,0.4786017608694411,0,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
12.0,Netflix,Data Scientist,PHD,0.9981612569000063,1,>= 200K
8.0,Facebook,Full-Stack Developer,PHD,0.011504402275910508,0,< 200K
5.0,Facebook,Data Scientist,MS,0.009556149484834615,0,< 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
11.0,Facebook,Full-Stack Developer,MS,0.3436859696485087,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
12.0,Netflix,Full-Stack Developer,PHD,0.9969363686852716,1,>= 200K
7.0,Amazon,Business Analyst,Other,0.8956342315507394,1,>= 200K
6.0,Amazon,Full-Stack Developer,MS,0.16586840188983043,0,< 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
4.0,Google,Full-Stack Developer,MS,0.5050298032281474,1,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
5.0,Amazon,Full-Stack Developer,MS,0.11558222594745687,0,< 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
8.0,Facebook,Business Analyst,Other,0.4261711344626752,0,>= 200K
2.0,Amazon,Business Analyst,Other,0.515573984437874,1,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
7.0,Google,Full-Stack Developer,MBA,0.09509192605501943,0,< 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
9.0,Facebook,Full-Stack Developer,MS,0.4081414238005091,0,< 200K
10.0,Facebook,Full-Stack Developer,MS,0.40120528744400025,0,< 200K
6.0,Google,Business Analyst,Other,0.9779127490577579,1,>= 200K
5.0,Amazon,Software Architect,PHD,0.006434944434726811,0,< 200K
8.0,Facebook,Full-Stack Developer,PHD,0.011504402275910508,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
11.0,Facebook,Cloud Architect,Other,0.03741407572761161,0,< 200K
16.0,Amazon,Data Scientist,PHD,0.9957673262470512,1,>= 200K
15.0,Netflix,Data Scientist,PHD,0.9995198294909224,1,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,>= 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
5.0,Amazon,Data Scientist,MS,0.00876641242115702,0,< 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,< 200K
10.0,Facebook,Full-Stack Developer,PHD,0.08606156725739308,0,>= 200K
12.0,Apple,Data Scientist,PHD,0.9983505721832978,1,>= 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,>= 200K
10.0,Amazon,Business Analyst,PHD,0.6521454843826083,1,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
9.0,Amazon,Business Analyst,MS,0.693715787650731,1,>= 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
3.0,Facebook,Full-Stack Developer,MS,0.34702260364836074,0,>= 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,< 200K
5.0,Facebook,Full-Stack Developer,PHD,0.0064831361748327945,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
5.0,Facebook,Full-Stack Developer,PHD,0.0064831361748327945,0,< 200K
5.0,Facebook,Data Scientist,MS,0.009556149484834615,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
5.0,Google,Data Scientist,MBA,0.005236755784289497,0,< 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
6.0,Facebook,Business Analyst,Bachelors,0.12277098879829021,0,< 200K
15.0,Netflix,Data Scientist,MS,0.998640122453018,1,>= 200K
17.0,Amazon,Data Scientist,PHD,0.995771396434251,1,>= 200K
5.0,Facebook,Data Scientist,MS,0.009556149484834615,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
3.0,Amazon,Full-Stack Developer,MS,0.051190318989119785,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
3.0,Facebook,Data Scientist,Other,0.012703045924503088,0,< 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
6.0,Google,Data Scientist,MBA,0.004286111620550086,0,< 200K
3.0,Facebook,Business Analyst,PHD,0.006446703624616244,0,< 200K
6.0,Amazon,Software Architect,PHD,0.009811904068213077,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
10.0,Facebook,Full-Stack Developer,MS,0.40120528744400025,0,>= 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
5.0,Amazon,Business Analyst,MS,0.11558222594745687,0,< 200K
8.0,Facebook,Full-Stack Developer,PHD,0.011504402275910508,0,< 200K
5.0,Amazon,Software Architect,PHD,0.006434944434726811,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
10.0,Facebook,Full-Stack Developer,PHD,0.08606156725739308,0,< 200K
12.0,Netflix,Data Scientist,PHD,0.9981612569000063,1,>= 200K
6.0,Amazon,Data Scientist,MS,0.011168407854027165,0,< 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
4.0,Facebook,Data Scientist,Other,0.009965040673342277,0,< 200K
9.0,Facebook,Full-Stack Developer,Other,0.4786017608694411,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
5.0,Facebook,Software Architect,PHD,0.013280045195981575,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
8.0,Google,Data Scientist,Other,0.0340135429936176,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
4.0,Google,Full-Stack Developer,Other,0.9532392934752957,1,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
11.0,Netflix,Full-Stack Developer,PHD,0.9890831802540629,1,>= 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
5.0,Amazon,Business Analyst,Other,0.7909212151528567,1,>= 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
4.0,Amazon,Full-Stack Developer,MS,0.09279092368659168,0,< 200K
13.0,Amazon,Full-Stack Developer,PHD,0.9832980602920348,1,>= 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
7.0,Amazon,Business Analyst,PHD,0.05849264249853959,0,< 200K
8.0,Facebook,Full-Stack Developer,Other,0.4261711344626752,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,>= 200K
11.0,Amazon,Full-Stack Developer,PHD,0.8448537227749927,1,>= 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
4.0,Google,Data Scientist,MBA,0.005283650445051501,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
14.0,Amazon,Data Scientist,MS,0.9921228089610583,1,>= 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
16.0,Netflix,Data Scientist,PHD,0.99953636395458,1,>= 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
10.0,Amazon,Business Analyst,MS,0.816487606458954,1,>= 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
7.0,Amazon,Business Analyst,MS,0.2385093468227313,0,>= 200K
6.0,Facebook,Full-Stack Developer,PHD,0.007324414495097149,0,< 200K
5.0,Facebook,Full-Stack Developer,MS,0.30089428436781307,0,< 200K
6.0,Google,Full-Stack Developer,MS,0.6716802553063183,1,>= 200K
14.0,Amazon,Full-Stack Developer,PHD,0.9915472892308579,1,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
7.0,Amazon,Full-Stack Developer,MS,0.2385093468227313,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
11.0,Facebook,Software Architect,MS,0.9625061520321929,1,>= 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
14.0,Amazon,Data Scientist,MS,0.9921228089610583,1,>= 200K
5.0,Amazon,Full-Stack Developer,MS,0.11558222594745687,0,< 200K
8.0,Amazon,Full-Stack Developer,PHD,0.16805449369402067,0,>= 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
13.0,Netflix,Data Scientist,MS,0.9982048608077222,1,>= 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
9.0,Facebook,Business Analyst,Other,0.4786017608694411,0,>= 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
1.0,Facebook,Business Analyst,PHD,0.00691200941742433,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
15.0,Amazon,Full-Stack Developer,PHD,0.9923310423569667,1,>= 200K
6.0,Amazon,Business Analyst,Bachelors,0.22317448394839198,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
6.0,Amazon,Business Analyst,Other,0.8555175333919135,1,< 200K
8.0,Facebook,Business Analyst,Other,0.4261711344626752,0,>= 200K
10.0,Amazon,Full-Stack Developer,PHD,0.6521454843826083,1,>= 200K
12.0,Amazon,Full-Stack Developer,PHD,0.9513581997231405,1,>= 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
18.0,Netflix,Data Scientist,PHD,0.9995368114781651,1,>= 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
6.0,Facebook,Full-Stack Developer,Other,0.4042832469557409,0,< 200K
10.0,Amazon,Full-Stack Developer,PHD,0.6521454843826083,1,>= 200K
6.0,Facebook,Data Scientist,MS,0.009704664379836104,0,< 200K
8.0,Amazon,Business Analyst,PHD,0.16805449369402067,0,< 200K
9.0,Amazon,Software Architect,Bachelors,0.03529490968141595,0,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
4.0,Amazon,Full-Stack Developer,MS,0.09279092368659168,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
3.0,Facebook,Business Analyst,PHD,0.006446703624616244,0,< 200K
12.0,Amazon,Business Analyst,Bachelors,0.9972019404350279,1,>= 200K
14.0,Amazon,Data Scientist,MS,0.9921228089610583,1,>= 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
11.0,Netflix,Full-Stack Developer,PHD,0.9890831802540629,1,>= 200K
9.0,Facebook,Data Scientist,Other,0.01294502008769835,0,< 200K
10.0,Amazon,Business Analyst,PHD,0.6521454843826083,1,< 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
17.0,Netflix,Cloud Architect,MS,0.9957117777617397,1,>= 200K
7.0,Facebook,Data Scientist,MS,0.009037461022474708,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
14.0,Netflix,Data Scientist,PHD,0.9994703648432436,1,>= 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
6.0,Google,Full-Stack Developer,MS,0.6716802553063183,1,>= 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
5.0,Facebook,Data Scientist,Other,0.007766258112457492,0,< 200K
8.0,Facebook,Full-Stack Developer,PHD,0.011504402275910508,0,< 200K
6.0,Facebook,Full-Stack Developer,MS,0.32190984557352614,0,< 200K
5.0,Facebook,Full-Stack Developer,PHD,0.0064831361748327945,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
13.0,Netflix,Data Scientist,PHD,0.9991811494720071,1,>= 200K
9.0,Amazon,Software Architect,Other,0.9783272107393369,1,>= 200K
5.0,Facebook,Data Scientist,MS,0.009556149484834615,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
4.0,Facebook,Business Analyst,PHD,0.00753204000158028,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
8.0,Facebook,Business Analyst,Other,0.4261711344626752,0,>= 200K
10.0,Amazon,Full-Stack Developer,MS,0.816487606458954,1,< 200K
8.0,Facebook,Full-Stack Developer,MS,0.36509769840123146,0,< 200K
13.0,Netflix,Data Scientist,PHD,0.9991811494720071,1,>= 200K
8.0,Facebook,Business Analyst,MS,0.36509769840123146,0,>= 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
13.0,Amazon,Full-Stack Developer,PHD,0.9832980602920348,1,>= 200K
10.0,Facebook,Business Analyst,MS,0.40120528744400025,0,>= 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
7.0,Facebook,Data Scientist,Other,0.010369032311892939,0,< 200K
2.0,Facebook,Business Analyst,PHD,0.006376882157548665,0,< 200K
7.0,Google,Data Scientist,MBA,0.0028753100944630947,0,< 200K
9.0,Facebook,Data Scientist,MS,0.0105346741032229,0,< 200K
14.0,Google,Cloud Architect,Other,0.2572017586404568,0,< 200K
6.0,Facebook,Data Scientist,Other,0.009372971823965093,0,< 200K
12.0,Facebook,Full-Stack Developer,MS,0.5255829750506802,1,< 200K
17.0,Netflix,Data Scientist,PHD,0.9995368114781651,1,>= 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
8.0,Facebook,Data Scientist,Other,0.009826344943238422,0,< 200K
3.0,Facebook,Full-Stack Developer,Other,0.47778057593088846,0,>= 200K
6.0,Facebook,Business Analyst,Other,0.4042832469557409,0,>= 200K
11.0,Amazon,Full-Stack Developer,PHD,0.8448537227749927,1,>= 200K
8.0,Facebook,Data Scientist,MS,0.008234953154796191,0,< 200K
6.0,Facebook,Full-Stack Developer,PHD,0.007324414495097149,0,< 200K
5.0,Facebook,Full-Stack Developer,PHD,0.0064831361748327945,0,< 200K
7.0,Facebook,Business Analyst,PHD,0.008085297696977302,0,< 200K
7.0,Facebook,Software Architect,Other,0.917652205332309,1,>= 200K
8.0,Facebook,Software Architect,Other,0.9422258634433225,1,>= 200K
12.0,Apple,Full-Stack Developer,Bachelors,0.997994275184539,1,>= 200K
5.0,Facebook,Business Analyst,PHD,0.0064831361748327945,0,< 200K
7.0,Amazon,Business Analyst,MS,0.2385093468227313,0,>= 200K
9.0,Facebook,Full-Stack Developer,MS,0.4081414238005091,0,< 200K
10.0,Facebook,Software Architect,Other,0.9767828843335237,1,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
4.0,Facebook,Full-Stack Developer,PHD,0.00753204000158028,0,< 200K
11.0,Facebook,Business Analyst,PHD,0.21502551978765128,0,< 200K
6.0,Facebook,Business Analyst,PHD,0.007324414495097149,0,< 200K
7.0,Facebook,Software Architect,Other,0.917652205332309,1,>= 200K
7.0,Facebook,Full-Stack Developer,MS,0.33976935186272045,0,< 200K
8.0,Amazon,Software Architect,PHD,0.030727921700058922,0,< 200K
9.0,Facebook,Full-Stack Developer,Other,0.4786017608694411,0,< 200K
3.0,Facebook,Full-Stack Developer,Other,0.47778057593088846,0,< 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
7.0,Facebook,Business Analyst,Other,0.4115023162214166,0,>= 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
10.0,Amazon,Business Analyst,MS,0.816487606458954,1,>= 200K
7.0,Facebook,Full-Stack Developer,PHD,0.008085297696977302,0,< 200K
9.0,Facebook,Business Analyst,PHD,0.02165432064583544,0,< 200K
8.0,Amazon,Business Analyst,MS,0.5320011857644118,1,>= 200K
7.0,Facebook,Full-Stack Developer,Other,0.4115023162214166,0,< 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
10.0,Facebook,Data Scientist,MS,0.025562910334034884,0,< 200K
8.0,Facebook,Business Analyst,PHD,0.011504402275910508,0,< 200K
9.0,Facebook,Business Analyst,MS,0.4081414238005091,0,< 200K
8.0,Amazon,Business Analyst,PHD,0.16805449369402067,0,< 200K
16.0,Netflix,Data Scientist,PHD,0.99953636395458,1,>= 200K
4.0,Facebook,Full-Stack Developer,Other,0.4153326578442989,0,< 200K
13.0,Amazon,Full-Stack Developer,PHD,0.9832980602920348,1,>= 200K
13.0,Amazon,Full-Stack Developer,PHD,0.9832980602920348,1,>= 200K
